,id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
310,4681394,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:55.263044+00,45574,1,t,12047,-507209397,1111111111111111
311,4681432,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:06.990932+00,45598,1,t,3659,-1800505481,1111111111111111
312,4681458,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:31.423325+00,45572,0,t,12048,-507173237,1111111101111111
313,4681461,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.551493+00,45572,1,t,12049,-507169109,1111111111111111
314,4681462,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.594472+00,45572,0,t,12050,-507169093,1111111101111111
315,4681463,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.769641+00,45571,0,t,12051,-507168890,1111111100111111
316,4681464,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:37.006926+00,45572,1,t,12052,-507167653,1111111110111111
317,4681477,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:47.285269+00,45571,1,t,12053,-507157375,1111111111111111
318,4681895,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:33:22.019354+00,45567,0,t,12054,-506942641,1111111111111011
319,4681897,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:33:26.370858+00,45568,0,t,12055,-506938290,1111111111110011
320,4681898,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:33:27.316736+00,45567,1,t,12056,-506937344,1111111111110111
321,4681899,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:33:31.664163+00,45568,1,t,12057,-506932997,1111111111111111
322,4681926,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:05.135463+00,45601,0,t,3660,-1800207337,1111111111011111
323,4681934,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:15.401903+00,45601,1,t,3661,-1800197070,1111111111111111
324,4681962,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:26.069787+00,45569,0,t,12058,-506878591,1111111111101111
325,4681967,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:30.449035+00,45570,0,t,12059,-506874212,1111111111001111
326,4681968,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:31.481078+00,45569,1,t,12060,-506873180,1111111111011111
327,4681990,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:34:42.04978+00,45570,1,t,12061,-506862611,1111111111111111
328,4682095,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:35:14.730316+00,45601,0,t,3662,-1800137742,1111111111011111
329,4682127,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:35:25.019644+00,45601,1,t,3663,-1800127453,1111111111111111
330,4682611,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:13.478949+00,45571,0,t,12062,-506531183,1111111110111111
331,4682612,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:18.924477+00,45571,1,t,12065,-506525737,1111111001111111
332,4682613,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:18.924477+00,45572,0,t,12065,-506525737,1111111001111111
335,4682614,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:18.924477+00,45573,0,t,12065,-506525737,1111111001111111
334,4682618,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:18.403881+00,45571,0,t,12064,-506526258,1111111000111111
333,4682621,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:17.808324+00,45573,1,t,12063,-506526853,1111111100111111
336,4682623,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:22.749343+00,45571,1,t,12066,-506521912,1111110001111111
337,4682624,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:22.749343+00,45573,0,t,12066,-506521912,1111110001111111
338,4682625,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:22.749343+00,45574,0,t,12066,-506521912,1111110001111111
339,4682626,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:23.887447+00,45573,1,t,12067,-506520774,1111110101111111
340,4682628,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:29.203771+00,45572,1,t,12068,-506515458,1111110111111111
341,4682669,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:40:59.633282+00,45599,0,t,3664,-1799792840,1111111111110111
342,4682717,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:41:09.932112+00,45599,1,t,3665,-1799782541,1111111111111111
343,4682727,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:41:17.786458+00,45574,1,t,12069,-506466875,1111111111111111
344,4682749,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:41:47.336536+00,45599,0,t,3666,-1799745136,1111111111110111
345,4682751,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:41:57.619885+00,45599,1,t,3667,-1799734853,1111111111111111
346,4683205,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:46:00.365032+00,45600,0,t,3668,-1799492108,1111111111101111
347,4683232,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:46:29.785536+00,45600,1,t,3669,-1799462688,1111111111111111
348,4683313,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:46:56.49986+00,45570,0,t,12070,-506128163,1111111111011111
349,4683324,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:47:00.848383+00,45569,0,t,12071,-506123814,1111111111001111
350,4683325,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:47:01.953623+00,45570,1,t,12072,-506122709,1111111111101111
351,4683329,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:47:11.757331+00,45569,1,t,12073,-506112905,1111111111111111
352,4683484,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:48:18.130933+00,45598,0,t,3670,-1799354343,1111111111111011
353,4683496,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:48:28.423396+00,11-0,0,t,3671,-1799344050,1111111111111010
354,4683505,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:48:37.172513+00,45598,1,t,3672,-1799335302,1111111111111110
355,4683579,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:03.352188+00,45568,0,t,12074,-506001311,1111111111110111
356,4683587,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:02.073913+00,45600,0,t,3673,-1799310400,1111111111101110
357,4683597,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:08.818728+00,45567,0,t,12076,-505995844,1111111111111011
358,4683598,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:08.818728+00,45568,1,t,12076,-505995844,1111111111111011
359,4683610,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:07.709703+00,45568,0,t,12075,-505996954,1111111111110011
360,4683650,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:18.629637+00,45567,1,t,12077,-505986034,1111111111111111
361,4683651,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:18.629637+00,45568,1,t,12077,-505986034,1111111111111111
362,4683657,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:25.951993+00,11-0,1,t,3674,-1799286522,1111111111101111
363,4683668,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:47.989016+00,45574,0,t,12078,-505956674,1111110111111111
364,4683669,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:52.349669+00,45573,0,t,12079,-505952314,1111110011111111
365,4683676,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:49:53.461583+00,45574,1,t,12080,-505951202,1111111011111111
366,4683677,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:03.558669+00,45573,1,t,12081,-505941105,1111111111111111
367,4683684,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:11.096244+00,45600,1,t,3675,-1799241378,1111111111111111
368,4683706,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:37.819944+00,45570,0,t,12082,-505906843,1111111111011111
369,4683712,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:42.173278+00,45569,0,t,12083,-505902490,1111111111001111
370,4683717,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:43.289575+00,45570,1,t,12084,-505901374,1111111111101111
371,4683749,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:50:53.074336+00,45569,1,t,12085,-505891589,1111111111111111
372,4683785,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:03.240423+00,45598,0,t,3676,-1799189233,1111111111111011
373,4683795,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:22.467738+00,45598,1,t,3677,-1799170006,1111111111111111
374,4683857,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:46.950303+00,45572,0,t,12086,-505837713,1111111101111111
375,4683858,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:51.089469+00,45572,1,t,12087,-505833574,1111111111111111
376,4683860,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:51.130406+00,45572,0,t,12088,-505833557,1111111101111111
377,4683864,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:51.305738+00,45571,0,t,12089,-505833358,1111111100111111
378,4683901,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:52:02.644045+00,45571,1,t,12091,-505822020,1111111111111111
379,4683902,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:52:02.644045+00,45572,1,t,12091,-505822020,1111111111111111
380,4683939,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:51:58.229662+00,45571,0,t,12090,-505826434,1111111110111111
381,4683955,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:52:17.627995+00,11-0,0,t,3678,-1799114846,1111111111111110
382,4684005,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:52:54.512894+00,11-0,1,t,3679,-1799077961,1111111111111111
383,4684016,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:16.622197+00,45571,1,t,12092,-505748042,1111110111111111
384,4684017,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:16.622197+00,45574,0,t,12092,-505748042,1111110111111111
385,4684018,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:20.973567+00,45573,0,t,12093,-505743690,1111110011111111
386,4684019,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:22.101954+00,45574,1,t,12094,-505742562,1111111011111111
387,4684023,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:30.721271+00,45573,1,t,12095,-505733943,1111111111111111
388,4684024,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:30.727611+00,45573,0,t,12096,-505733937,1111111011111111
389,4684025,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:53:32.07465+00,45573,1,t,12097,-505732589,1111111111111111
390,4686966,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:17.578751+00,45575,0,t,12098,-503827090,1111101111111111
391,4686973,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:22.888195+00,45575,1,t,12100,-503821780,1111011111111111
392,4686974,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:22.888195+00,45576,0,t,12100,-503821780,1111011111111111
393,4686975,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:21.967198+00,45575,0,t,12099,-503822701,1111001111111111
394,4686996,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:27.245576+00,45575,1,t,12101,-503817423,1111111111111111
395,4686997,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:27.245576+00,45576,1,t,12101,-503817423,1111111111111111
396,4687123,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 02:25:54.247748+00,45597,0,t,3680,-1797098229,1111111111111101
397,4698346,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:41:55.936467+00,45597,1,t,3682,-1788936558,1111111111101111
398,4698347,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:41:55.936467+00,45600,0,t,3682,-1788936558,1111111111101111
399,4698361,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:42:08.016533+00,45600,1,t,3683,-1788924478,1111111111111111
400,4698400,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:42:35.685524+00,45568,0,t,12102,-495589008,1111111111110111
401,4698405,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:42:40.093925+00,45567,0,t,12103,-495584599,1111111111110011
402,4698412,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:42:41.24511+00,45568,1,t,12104,-495583448,1111111111111011
403,4698425,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:42:51.032963+00,45567,1,t,12105,-495573660,1111111111111111
404,4698474,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:43:16.46416+00,45598,0,t,3684,-1788856030,1111111111111011
405,4698512,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:43:36.076589+00,45598,1,t,3685,-1788836418,1111111111111111
406,4698579,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:00.670753+00,45572,0,t,12106,-495504023,1111111101111111
407,4698582,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:04.840597+00,11-0,0,t,3686,-1788807654,1111111111111110
408,4698583,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:05.02409+00,45571,0,t,12107,-495499669,1111111100111111
409,4698627,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:12.283335+00,45572,1,t,12108,-495492410,1111111110111111
410,4698668,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:16.678774+00,45571,1,t,12109,-495488015,1111111111111111
411,4698704,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:44:41.38513+00,11-0,1,t,3687,-1788771109,1111111111111111
412,4698712,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:45:05.327379+00,45570,0,t,12110,-495439366,1111111111011111
413,4698713,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:45:09.723796+00,45569,0,t,12111,-495434970,1111111111001111
414,4698714,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:45:10.781035+00,45570,1,t,12112,-495433912,1111111111101111
415,4698723,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:45:20.593843+00,45569,1,t,12113,-495424100,1111111111111111
416,4698749,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:46:16.911774+00,45600,0,t,3688,-1788675583,1111111111101111
417,4698772,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:46:35.656535+00,45598,0,t,3689,-1788656838,1111111111101011
418,4698828,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:46:54.575612+00,45598,1,t,3690,-1788637919,1111111111101111
419,4698845,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:47:20.740286+00,45568,0,t,12114,-495303954,1111111111110111
420,4698861,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:47:25.101701+00,45567,0,t,12115,-495299595,1111111111110011
421,4698882,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:47:31.353896+00,45568,1,t,12116,-495293340,1111111111111011
422,4698884,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:47:35.935469+00,45567,1,t,12117,-495288758,1111111111111111
423,4698889,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:47:45.848865+00,45600,1,t,3691,-1788586646,1111111111111111
424,4698903,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:48:10.966544+00,45574,0,t,12118,-495253727,1111110111111111
425,4698908,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:48:15.330951+00,45573,0,t,12119,-495249363,1111110011111111
426,4698909,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:48:16.405065+00,45574,1,t,12120,-495248289,1111111011111111
427,4698917,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:48:26.448088+00,45573,1,t,12121,-495238246,1111111111111111
428,4699163,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:50:34.303616+00,11-0,0,t,3692,-1788418191,1111111111111110
429,4699204,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:50:50.780053+00,11-0,1,t,3693,-1788401715,1111111111111111
430,4699229,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:13.797859+00,45572,0,t,12122,-495070896,1111111101111111
431,4699230,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:16.156292+00,45572,1,t,12123,-495068538,1111111111111111
432,4699231,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:16.183372+00,45572,0,t,12124,-495068511,1111111101111111
433,4699232,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:16.675887+00,45572,1,t,12125,-495068019,1111111111111111
434,4699233,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:16.690918+00,45572,0,t,12126,-495068004,1111111101111111
435,4699234,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:17.74892+00,45572,1,t,12127,-495066945,1111111111111111
436,4699235,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:17.975229+00,45572,0,t,12130,-495066719,1111111101111111
437,4699236,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:18.157381+00,45571,0,t,12131,-495066537,1111111100111111
438,4699237,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:17.949153+00,45571,1,t,12129,-495066745,1111111111111111
439,4699238,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:17.949153+00,45572,1,t,12129,-495066745,1111111111111111
440,4699239,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:19.230487+00,45571,0,t,12132,-495065464,1111111110111111
441,4699243,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 04:51:29.569842+00,45571,1,t,12133,-495055125,1111111111111111
442,4708106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:18:02.939598+00,45600,0,t,3694,-1779569569,1111111111101111
443,4708140,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:18:22.529269+00,45600,1,t,3695,-1779549979,1111111111111111
444,4708190,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:18:49.168869+00,45570,0,t,12134,-486215547,1111111111011111
445,4708218,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:18:53.515157+00,45569,0,t,12135,-486211201,1111111111001111
446,4708220,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:18:54.65752+00,45570,1,t,12136,-486210059,1111111111101111
447,4708223,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 07:19:04.410216+00,45569,1,t,12137,-486200306,1111111111111111
448,4755382,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:33:10.920944+00,45598,0,t,3696,-1721061675,1111111111111011
449,4755383,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:33:49.645631+00,45598,1,t,3697,-1721022950,1111111111111111
450,4755394,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:13.248288+00,45574,0,t,12138,-427691609,1111110111111111
451,4755395,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:15.440579+00,45598,0,t,3698,-1720997155,1111111111111011
452,4755396,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:17.598606+00,45573,0,t,12139,-427687259,1111110011111111
453,4755397,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:18.695684+00,45574,1,t,12140,-427686162,1111111011111111
454,4755404,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:28.714808+00,45573,1,t,12141,-427676143,1111111111111111
455,4755449,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:34:52.033115+00,45598,1,t,3699,-1720960563,1111111111111111
456,4755482,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:35:17.259452+00,45570,0,t,12142,-427627598,1111111111011111
457,4755488,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:35:21.598811+00,45569,0,t,12143,-427623259,1111111111001111
458,4755501,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:35:22.711868+00,45570,1,t,12144,-427622146,1111111111101111
459,4755518,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:35:32.624819+00,45569,1,t,12145,-427612233,1111111111111111
460,4755574,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:36:23.835034+00,45600,0,t,3700,-1720868761,1111111111101111
461,4755576,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:36:43.971277+00,45600,1,t,3701,-1720848625,1111111111111111
462,4755581,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:09.054371+00,45574,0,t,12146,-427515803,1111110111111111
463,4755582,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:12.361687+00,45598,0,t,3702,-1720820234,1111111111111011
464,4755583,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:13.416799+00,45573,0,t,12147,-427511441,1111110011111111
465,4755584,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:14.450978+00,45574,1,t,12148,-427510407,1111111011111111
466,4755590,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:24.547107+00,45573,1,t,12149,-427500311,1111111111111111
467,4755599,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:30.937301+00,45598,1,t,3703,-1720801659,1111111111111111
468,4755669,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:55.490991+00,45572,0,t,12150,-427469367,1111111101111111
469,4755670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:37:59.879407+00,45571,0,t,12151,-427464978,1111111100111111
470,4755678,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:38:06.883537+00,45572,1,t,12152,-427457974,1111111110111111
471,4755679,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:38:11.329937+00,45571,1,t,12153,-427453528,1111111111111111
472,4755783,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:39:12.179665+00,45598,0,t,3704,-1720700417,1111111111111011
473,4755794,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:39:30.772344+00,45598,1,t,3705,-1720681824,1111111111111111
474,4755841,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:39:56.939767+00,45568,0,t,12154,-427347918,1111111111110111
475,4755842,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:40:01.302153+00,45567,0,t,12155,-427343556,1111111111110011
476,4755843,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:40:02.488392+00,45568,1,t,12156,-427342370,1111111111111011
477,4755844,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:40:12.039882+00,45567,1,t,12157,-427332818,1111111111111111
478,4755990,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 23:41:56.408532+00,45573,0,t,12158,-427228450,1111111011111111
